DATE,MONTH,CITY,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,sunshine,temp_mean,temp_max,temp_min,PRECIPITATION Y/N
20031111.0,11.0,OSLO,8.0,2.1,5.1,0.85,1.0327,0.08,0.0,3.2,3.7,2.9,True
20031112.0,11.0,DE_BILT,5.0,2.9,7.0,0.87,1.0191,0.35,1.7,4.9,8.0,0.2,True
20031112.0,11.0,DUSSELDORF,5.0,5.7,10.7,0.73,1.0202,0.63,5.4,5.5,7.8,3.9,True
20031112.0,11.0,MAASTRICHT,4.0,2.4,7.0,0.86,1.0199,0.62,5.8,5.1,10.1,-1.6,True
20031112.0,11.0,MUENCHEN,8.0,1.6,4.8,0.91,1.0229,0.25,0.0,2.3,4.6,0.5,True
20031112.0,11.0,OSLO,8.0,1.5,4.1,0.85,1.0291,0.08,0.0,2.9,3.5,2.1,False
20031113.0,11.0,DE_BILT,5.0,2.8,7.0,0.93,1.0244,0.59,5.5,9.4,13.5,4.5,True
20031113.0,11.0,DUSSELDORF,6.0,3.2,6.9,0.8,1.0251,0.69,6.6,9.3,13.1,6.1,False
20031113.0,11.0,MAASTRICHT,4.0,3.8,7.0,0.91,1.026,0.66,6.6,8.2,11.7,4.1,False
20031113.0,11.0,MUENCHEN,8.0,2.0,6.7,0.96,1.0266,0.24,0.0,4.5,6.1,2.7,True
20031113.0,11.0,OSLO,8.0,1.2,4.1,0.88,1.0245,0.08,0.0,1.6,3.1,1.3,True
20031114.0,11.0,DE_BILT,6.0,4.6,10.0,0.88,1.0162,0.21,0.3,7.3,8.7,5.5,False
20031114.0,11.0,DUSSELDORF,5.0,5.1,13.1,0.8,1.0195,0.23,0.3,7.1,8.6,5.0,True
20031114.0,11.0,MAASTRICHT,6.0,4.5,10.0,0.88,1.0185,0.21,0.0,6.3,8.4,2.7,False
20031114.0,11.0,MUENCHEN,7.0,1.3,6.2,0.9,1.024,0.35,0.5,6.1,8.0,4.9,True
20031114.0,11.0,OSLO,8.0,1.5,4.6,0.91,1.0195,0.02,0.0,2.2,3.2,0.9,False
20031115.0,11.0,DE_BILT,5.0,4.3,12.0,0.89,1.0124,0.3,1.2,8.3,11.5,4.5,True
20031115.0,11.0,DUSSELDORF,4.0,4.8,11.0,0.75,1.0149,0.25,0.5,8.2,11.9,4.5,False
20031115.0,11.0,MAASTRICHT,2.0,5.0,12.0,0.85,1.0149,0.61,5.9,7.0,10.9,2.4,False
20031115.0,11.0,MUENCHEN,6.0,1.9,6.2,0.79,1.0193,0.72,4.7,7.4,11.9,3.5,False
20031115.0,11.0,OSLO,8.0,2.8,6.2,0.85,1.0103,0.07,0.0,3.3,4.7,2.5,True
20031116.0,11.0,DE_BILT,7.0,1.5,6.0,0.98,1.0142,0.16,0.0,5.9,7.2,3.5,True
20031116.0,11.0,DUSSELDORF,7.0,2.1,6.5,0.87,1.0138,0.16,0.0,6.0,8.0,3.7,True
20031116.0,11.0,MAASTRICHT,8.0,2.8,7.0,0.96,1.0143,0.1,0.0,5.3,6.2,3.1,True
20031116.0,11.0,MUENCHEN,7.0,1.8,5.4,0.9,1.016,0.64,3.7,4.2,9.5,1.3,True
20031116.0,11.0,OSLO,8.0,2.4,8.7,0.83,1.0063,0.03,0.0,3.6,4.5,2.3,False
20031117.0,11.0,DE_BILT,7.0,4.8,13.0,0.92,1.0193,0.22,0.5,8.2,9.2,4.7,True
20031117.0,11.0,DUSSELDORF,8.0,5.4,13.1,0.83,1.0213,0.22,0.3,7.5,8.8,6.2,True
20031117.0,11.0,MAASTRICHT,8.0,6.8,15.0,0.9,1.0225,0.31,0.2,6.6,8.5,4.8,True
20031117.0,11.0,MUENCHEN,7.0,4.0,13.9,0.81,1.025,0.34,0.5,5.2,7.4,2.9,True
20031117.0,11.0,OSLO,3.0,1.9,3.6,0.84,1.0072,0.2,5.2,2.0,4.4,-0.4,False
20031118.0,11.0,DE_BILT,8.0,4.4,11.0,0.96,1.0196,0.15,0.0,11.8,13.0,8.8,True
20031118.0,11.0,DUSSELDORF,8.0,5.3,9.9,0.9,1.0217,0.16,0.0,10.4,12.3,7.3,True
20031118.0,11.0,MAASTRICHT,8.0,7.6,12.0,0.97,1.0225,0.1,0.0,10.5,12.2,6.8,True
20031118.0,11.0,MUENCHEN,8.0,3.5,13.1,0.64,1.0276,0.23,0.0,7.6,11.1,2.7,False
20031118.0,11.0,OSLO,8.0,1.4,4.6,0.91,1.005,0.07,0.0,-0.4,1.0,-2.1,True
20031119.0,11.0,DE_BILT,8.0,5.2,15.0,0.92,1.02,0.15,0.0,12.3,13.4,11.7,False
20031119.0,11.0,DUSSELDORF,8.0,5.5,12.0,0.84,1.0218,0.16,0.0,12.4,13.5,11.3,False
20031119.0,11.0,MAASTRICHT,8.0,6.9,14.0,0.92,1.0225,0.13,0.0,11.9,12.5,10.8,True
20031119.0,11.0,MUENCHEN,3.0,1.9,8.6,0.79,1.0262,0.91,8.5,8.1,13.4,3.8,False
20031119.0,11.0,OSLO,7.0,1.9,6.7,0.83,0.9978,0.07,0.0,3.1,5.6,0.7,False
20031120.0,11.0,DE_BILT,8.0,4.1,10.0,0.92,1.0147,0.15,0.0,10.1,11.9,8.4,True
20031120.0,11.0,DUSSELDORF,8.0,3.7,9.8,0.82,1.0166,0.15,0.0,10.7,11.6,8.7,False
20031120.0,11.0,MAASTRICHT,8.0,4.6,11.0,0.88,1.0164,0.14,0.0,9.6,10.9,8.0,False
20031120.0,11.0,MUENCHEN,4.0,1.1,3.6,0.89,1.022,0.76,5.9,6.0,11.6,2.5,False
20031120.0,11.0,OSLO,2.0,2.1,6.2,0.82,1.0089,0.17,5.3,1.1,5.6,-1.1,False
20031121.0,11.0,DE_BILT,7.0,3.2,7.0,0.91,1.0099,0.15,0.0,9.3,10.8,7.7,False
20031121.0,11.0,DUSSELDORF,5.0,4.2,8.1,0.76,1.0118,0.32,1.5,9.9,12.7,6.6,False
20031121.0,11.0,MAASTRICHT,6.0,3.1,8.0,0.85,1.0113,0.34,1.2,9.6,13.0,6.9,False
20031121.0,11.0,MUENCHEN,4.0,1.4,5.4,0.85,1.0171,0.6,3.5,5.5,11.8,1.1,False
20031121.0,11.0,OSLO,8.0,3.8,8.2,0.88,1.0076,0.06,0.0,1.3,1.7,0.3,True
20031122.0,11.0,DE_BILT,8.0,3.9,10.0,0.88,1.0041,0.24,0.9,11.7,13.9,8.9,True
20031122.0,11.0,DUSSELDORF,6.0,5.6,10.4,0.74,1.0067,0.15,0.0,12.5,14.4,10.0,False
20031122.0,11.0,MAASTRICHT,7.0,4.3,9.0,0.77,1.0058,0.28,1.9,13.1,15.4,9.4,False
20031122.0,11.0,MUENCHEN,5.0,1.5,5.0,0.85,1.0141,0.62,3.9,5.9,10.7,1.9,False
20031122.0,11.0,OSLO,8.0,1.5,7.2,0.87,1.0087,0.06,0.0,1.2,2.1,0.7,True
20031123.0,11.0,DE_BILT,7.0,2.5,8.0,0.9,1.0027,0.16,0.1,12.0,14.4,9.1,True
20031123.0,11.0,DUSSELDORF,6.0,5.2,9.3,0.67,1.0044,0.15,0.0,13.9,15.3,12.2,True
20031123.0,11.0,MAASTRICHT,6.0,4.5,10.0,0.72,1.0039,0.17,0.3,13.6,15.0,11.7,True
20031123.0,11.0,MUENCHEN,4.0,1.2,4.5,0.88,1.0115,0.66,4.6,4.9,12.7,1.1,False
20031123.0,11.0,OSLO,8.0,5.7,13.4,0.82,1.0048,0.06,0.0,0.8,1.3,0.2,True
20031124.0,11.0,DE_BILT,8.0,2.1,7.0,0.97,1.0052,0.14,0.0,7.8,10.0,5.7,True
20031124.0,11.0,DUSSELDORF,7.0,3.1,8.5,0.78,1.0049,0.21,0.4,13.4,15.6,10.7,True
20031124.0,11.0,MAASTRICHT,7.0,3.5,11.0,0.83,1.0052,0.29,1.5,13.0,15.7,8.6,True
20031124.0,11.0,MUENCHEN,4.0,1.2,3.4,0.91,1.0107,0.5,2.5,4.1,7.4,1.3,False
20031124.0,11.0,OSLO,5.0,1.4,7.7,0.89,1.0088,0.02,3.8,-3.0,1.0,-5.1,True
20031125.0,11.0,DE_BILT,4.0,2.3,7.0,0.95,1.0081,0.43,4.0,6.1,9.8,1.8,False
20031125.0,11.0,DUSSELDORF,8.0,1.7,5.4,0.89,1.009,0.14,0.0,8.4,10.6,7.5,True
20031125.0,11.0,MAASTRICHT,8.0,2.2,10.0,0.96,1.009,0.19,0.5,8.0,8.9,6.6,True
20031125.0,11.0,MUENCHEN,6.0,1.2,6.1,0.89,1.0127,0.67,5.1,6.4,12.4,1.1,False
20031125.0,11.0,OSLO,8.0,2.7,6.2,0.91,1.0082,0.06,0.0,-0.3,1.1,-3.0,True
20031126.0,11.0,DE_BILT,6.0,5.0,12.0,0.86,0.9979,0.13,0.0,8.6,10.9,5.7,True
20031126.0,11.0,DUSSELDORF,5.0,5.8,17.5,0.72,1.0015,0.53,5.5,9.4,11.7,5.0,True
20031126.0,11.0,MAASTRICHT,5.0,6.1,13.0,0.79,1.0002,0.32,2.3,8.5,10.4,6.1,True
20031126.0,11.0,MUENCHEN,7.0,1.6,5.9,0.96,1.0079,0.21,0.0,4.1,6.0,1.9,False
20031126.0,11.0,OSLO,8.0,3.6,11.8,0.9,1.009,0.05,0.0,1.5,2.0,-0.1,True
20031127.0,11.0,DE_BILT,7.0,1.0,4.0,0.99,1.0011,0.18,0.3,4.7,6.6,0.5,False
20031127.0,11.0,DUSSELDORF,8.0,1.9,6.2,0.87,1.0002,0.16,0.1,7.8,9.3,6.4,True
20031127.0,11.0,MAASTRICHT,8.0,2.0,5.0,0.94,1.001,0.23,1.2,6.2,8.9,3.6,False
20031127.0,11.0,MUENCHEN,8.0,1.4,5.9,0.97,0.9996,0.2,0.0,2.7,4.0,0.6,False
20031127.0,11.0,OSLO,8.0,3.8,10.3,0.89,1.0019,0.05,0.0,3.5,4.3,1.7,True
20031128.0,11.0,DE_BILT,4.0,1.7,6.0,0.95,1.0121,0.55,6.8,2.8,9.6,-2.2,False
20031128.0,11.0,DUSSELDORF,8.0,2.2,4.7,0.88,1.0118,0.18,0.2,4.9,6.4,3.7,False
20031128.0,11.0,MAASTRICHT,8.0,2.7,5.0,0.97,1.013,0.26,1.0,3.9,5.1,3.0,False
20031128.0,11.0,MUENCHEN,8.0,5.0,10.8,0.95,1.0074,0.2,0.0,2.7,4.9,0.6,True
20031128.0,11.0,OSLO,8.0,1.5,5.1,0.91,1.0065,0.05,0.0,2.5,4.2,1.9,True
20031129.0,11.0,DE_BILT,7.0,4.5,10.0,0.88,1.0119,0.3,2.0,3.8,5.9,1.8,True
20031129.0,11.0,DUSSELDORF,6.0,4.1,13.0,0.77,1.014,0.55,6.2,5.4,8.2,2.0,False
20031129.0,11.0,MAASTRICHT,7.0,3.3,9.0,0.8,1.0131,0.46,4.9,3.9,6.5,1.2,False
20031129.0,11.0,MUENCHEN,8.0,2.9,7.5,0.96,1.0158,0.2,0.0,1.6,3.3,-0.3,True
20031129.0,11.0,OSLO,8.0,2.6,10.3,0.92,1.0124,0.05,0.0,3.9,6.2,0.9,True
20031130.0,11.0,DE_BILT,8.0,3.1,8.0,0.97,1.0048,0.13,0.0,6.4,8.7,3.6,True
20031130.0,11.0,DUSSELDORF,7.0,6.4,14.4,0.8,1.0066,0.13,0.0,7.0,8.7,5.0,True
20031130.0,11.0,MAASTRICHT,8.0,3.7,8.0,0.87,1.0057,0.13,0.2,7.6,9.7,5.2,True
20031130.0,11.0,MUENCHEN,7.0,1.4,5.0,0.95,1.0144,0.48,2.6,1.7,5.1,-1.9,False
20031130.0,11.0,OSLO,8.0,1.2,10.3,0.91,1.0087,0.05,0.0,4.8,6.3,2.5,True
20031201.0,12.0,DE_BILT,8.0,3.8,9.0,0.88,1.0044,0.15,0.3,9.9,12.7,7.2,True
20031201.0,12.0,DUSSELDORF,6.0,5.0,13.2,0.68,1.0052,0.21,0.7,10.7,14.3,6.5,False
20031201.0,12.0,MAASTRICHT,8.0,4.4,12.0,0.8,1.0041,0.28,1.0,11.1,16.3,6.9,False
20031201.0,12.0,MUENCHEN,7.0,2.0,5.0,0.93,1.0107,0.5,2.7,2.8,6.8,-0.3,False
20031201.0,12.0,OSLO,8.0,1.5,8.7,0.9,1.018,0.05,0.0,6.5,7.0,5.7,True
20031202.0,12.0,DE_BILT,5.0,1.8,6.0,0.89,1.0146,0.17,0.5,6.4,9.0,2.9,False
20031202.0,12.0,DUSSELDORF,6.0,1.8,5.3,0.75,1.0141,0.19,0.5,7.2,11.2,1.3,False
20031202.0,12.0,MAASTRICHT,6.0,1.4,6.0,0.86,1.014,0.27,1.1,7.3,10.7,3.9,False
20031202.0,12.0,MUENCHEN,7.0,1.7,5.0,0.93,1.0153,0.26,0.2,4.5,7.1,2.9,False
20031202.0,12.0,OSLO,8.0,1.3,4.6,0.91,1.0263,0.05,0.0,5.3,6.6,4.7,True
20031203.0,12.0,DE_BILT,7.0,2.5,8.0,0.97,1.0238,0.12,0.0,4.0,6.1,1.1,False
20031203.0,12.0,DUSSELDORF,6.0,2.0,7.9,0.87,1.0225,0.12,0.0,5.0,8.7,2.1,False
20031203.0,12.0,MAASTRICHT,8.0,3.0,8.0,0.95,1.0227,0.29,1.5,6.1,9.2,2.8,False
20031203.0,12.0,MUENCHEN,8.0,2.1,6.5,0.96,1.0222,0.2,0.0,2.8,3.7,1.8,False
20031203.0,12.0,OSLO,8.0,1.2,4.1,0.89,1.0289,0.05,0.0,4.5,5.2,4.3,False
20031204.0,12.0,DE_BILT,8.0,4.5,11.0,0.92,1.028,0.11,0.0,5.3,6.2,4.0,False
20031204.0,12.0,DUSSELDORF,8.0,4.6,12.0,0.86,1.0264,0.12,0.0,5.1,5.9,4.0,False
20031204.0,12.0,MAASTRICHT,8.0,4.6,11.0,0.98,1.0261,0.05,0.0,4.6,5.1,3.1,False
20031204.0,12.0,MUENCHEN,8.0,2.0,5.7,0.96,1.0244,0.2,0.0,2.2,2.8,1.3,False
20031204.0,12.0,OSLO,6.0,2.1,5.7,0.92,1.0187,0.05,0.0,3.1,4.8,2.2,False
20031205.0,12.0,DE_BILT,8.0,1.9,6.0,0.93,1.0297,0.11,0.0,4.4,5.7,3.4,False
20031205.0,12.0,DUSSELDORF,8.0,2.1,6.2,0.83,1.0296,0.12,0.0,4.3,5.1,3.0,True
20031205.0,12.0,MAASTRICHT,8.0,1.9,5.0,0.93,1.0294,0.08,0.0,4.1,4.7,3.0,False
20031205.0,12.0,MUENCHEN,7.0,1.8,5.2,0.96,1.0287,0.2,0.0,2.4,3.6,1.4,False
20031205.0,12.0,OSLO,6.0,1.9,10.3,0.65,1.0117,0.05,0.0,2.2,7.2,0.2,False
20031206.0,12.0,DE_BILT,4.0,3.6,12.0,0.76,1.0283,0.33,3.3,4.4,9.3,-2.9,True
20031206.0,12.0,DUSSELDORF,4.0,3.5,12.9,0.72,1.027,0.36,3.3,3.2,7.2,-4.2,True
20031206.0,12.0,MAASTRICHT,4.0,4.7,11.0,0.79,1.0273,0.26,1.3,2.5,6.7,-2.2,True
20031206.0,12.0,MUENCHEN,8.0,3.6,11.8,0.93,1.0238,0.2,0.0,1.5,3.8,-3.6,True
20031206.0,12.0,OSLO,1.0,5.5,27.3,0.46,1.028,0.08,5.4,0.3,6.4,-1.0,False
20031207.0,12.0,DE_BILT,0.0,2.9,7.0,0.72,1.0329,0.5,7.0,-1.4,2.1,-4.0,False
20031207.0,12.0,DUSSELDORF,0.0,2.7,8.4,0.75,1.0325,0.55,7.6,-1.8,2.5,-5.3,False
20031207.0,12.0,MAASTRICHT,0.0,4.0,10.0,0.79,1.0311,0.53,7.0,-1.6,1.4,-4.1,False
20031207.0,12.0,MUENCHEN,4.0,3.4,11.5,0.78,1.0305,0.59,4.7,-1.7,0.9,-4.1,False
20031207.0,12.0,OSLO,5.0,1.2,5.7,0.69,1.0204,0.08,3.3,-1.0,0.9,-4.7,False
20031208.0,12.0,DE_BILT,0.0,2.4,7.0,0.8,1.0261,0.49,6.8,-2.0,1.9,-5.8,False
20031208.0,12.0,DUSSELDORF,1.0,3.5,10.3,0.64,1.0272,0.54,7.5,-0.5,4.7,-7.5,False
20031208.0,12.0,MAASTRICHT,0.0,2.1,8.0,0.72,1.0258,0.51,7.0,-0.8,4.8,-5.6,False
20031208.0,12.0,MUENCHEN,0.0,1.9,5.9,0.77,1.0294,0.74,7.9,-2.8,2.1,-6.1,False
20031208.0,12.0,OSLO,5.0,1.0,9.3,0.79,1.0179,0.02,1.3,2.1,7.7,0.3,False
20031209.0,12.0,DE_BILT,0.0,1.7,4.0,0.76,1.0199,0.48,6.8,-1.3,5.3,-5.6,False
20031209.0,12.0,DUSSELDORF,0.0,2.3,6.3,0.52,1.0205,0.54,7.5,1.3,9.2,-3.8,False
20031209.0,12.0,MAASTRICHT,0.0,2.1,7.0,0.63,1.0191,0.5,6.6,-0.6,4.8,-5.1,False
20031209.0,12.0,MUENCHEN,0.0,2.1,5.6,0.73,1.0215,0.73,7.9,-1.2,4.4,-4.5,False
20031209.0,12.0,OSLO,6.0,1.4,4.1,0.92,1.0185,0.05,0.0,-1.7,0.6,-3.5,True
20031210.0,12.0,DE_BILT,1.0,1.8,6.0,0.85,1.0142,0.48,6.8,-2.0,3.5,-7.3,False
20031210.0,12.0,DUSSELDORF,1.0,1.9,8.3,0.73,1.015,0.52,7.0,-0.7,5.2,-5.3,False
20031210.0,12.0,MAASTRICHT,2.0,2.6,10.0,0.72,1.0151,0.46,6.6,-0.9,3.2,-6.1,False
20031210.0,12.0,MUENCHEN,2.0,2.1,8.2,0.69,1.0174,0.72,7.7,1.0,6.2,-1.7,False
20031210.0,12.0,OSLO,8.0,4.1,11.3,0.85,1.0097,0.03,0.0,4.6,6.6,-0.6,False
20031211.0,12.0,DE_BILT,7.0,4.6,11.0,0.95,1.0115,0.11,0.0,2.9,6.7,-0.5,True
20031211.0,12.0,DUSSELDORF,7.0,6.0,12.9,0.79,1.0141,0.11,0.0,2.2,5.8,-0.4,True
20031211.0,12.0,MAASTRICHT,8.0,7.0,16.0,0.86,1.0139,0.13,0.0,2.7,5.9,-0.9,True
20031211.0,12.0,MUENCHEN,4.0,1.9,6.3,0.63,1.0207,0.51,3.4,3.1,9.4,-1.5,True
20031211.0,12.0,OSLO,7.0,3.1,12.3,0.82,0.9972,0.09,1.2,3.8,6.0,1.3,False
20031212.0,12.0,DE_BILT,6.0,2.7,10.0,0.97,1.0198,0.11,0.0,2.9,9.4,-2.0,True
20031212.0,12.0,DUSSELDORF,6.0,3.7,10.3,0.86,1.0212,0.11,0.0,4.3,6.7,-1.4,True
20031212.0,12.0,MAASTRICHT,8.0,3.7,11.0,0.94,1.0214,0.28,0.8,5.4,9.4,0.5,False
20031212.0,12.0,MUENCHEN,7.0,3.6,17.0,0.8,1.0244,0.25,0.2,5.1,7.2,2.2,True
20031212.0,12.0,OSLO,5.0,1.9,8.7,0.57,1.0141,0.11,2.0,-1.3,1.3,-2.9,True
20031213.0,12.0,DE_BILT,8.0,7.1,17.0,0.94,1.006,0.11,0.0,11.5,12.2,9.3,True
20031213.0,12.0,DUSSELDORF,8.0,8.6,18.3,0.88,1.0101,0.11,0.0,10.8,12.5,6.7,True
20031213.0,12.0,MAASTRICHT,8.0,9.7,19.0,0.94,1.0101,0.03,0.0,11.0,11.8,9.3,True
20031213.0,12.0,MUENCHEN,7.0,3.3,15.3,0.78,1.0205,0.19,0.0,6.8,10.3,1.3,True
20031213.0,12.0,OSLO,8.0,2.4,7.7,0.91,0.9925,0.04,0.0,0.7,1.3,-3.3,True
20031214.0,12.0,DE_BILT,7.0,5.4,17.0,0.84,1.0082,0.29,2.9,7.2,10.1,3.4,True
20031214.0,12.0,DUSSELDORF,7.0,7.9,18.4,0.8,1.0081,0.17,0.5,7.5,11.4,4.6,True
20031214.0,12.0,MAASTRICHT,7.0,6.8,17.0,0.85,1.0107,0.21,0.5,6.7,10.9,4.4,True
20031214.0,12.0,MUENCHEN,5.0,7.2,20.7,0.81,1.0111,0.24,0.2,6.0,10.2,2.3,True
20031214.0,12.0,OSLO,7.0,2.7,11.8,0.73,0.9815,0.04,0.0,2.0,3.6,0.4,False
20031215.0,12.0,DE_BILT,5.0,3.8,16.0,0.83,1.0203,0.33,3.8,3.2,6.1,1.1,True
20031215.0,12.0,DUSSELDORF,5.0,5.9,15.4,0.75,1.0192,0.21,1.0,3.1,5.4,1.6,False
20031215.0,12.0,MAASTRICHT,6.0,4.5,16.0,0.86,1.0216,0.31,2.9,2.9,4.8,1.8,True
20031215.0,12.0,MUENCHEN,7.0,7.6,18.8,0.75,1.0166,0.51,3.6,1.1,4.0,-1.0,True
20031215.0,12.0,OSLO,4.0,8.1,21.6,0.43,0.9987,0.02,2.7,1.5,3.8,-1.3,False
20031216.0,12.0,DE_BILT,7.0,2.6,8.0,0.87,1.0281,0.19,1.1,5.1,7.8,1.1,False
20031216.0,12.0,DUSSELDORF,7.0,3.5,7.9,0.79,1.0283,0.11,0.0,4.8,6.7,2.7,False
20031216.0,12.0,MAASTRICHT,8.0,3.0,6.0,0.9,1.0294,0.17,0.2,4.4,5.8,2.6,False
20031216.0,12.0,MUENCHEN,8.0,5.3,12.2,0.86,1.027,0.22,0.1,-0.4,0.6,-1.6,True
20031216.0,12.0,OSLO,5.0,3.1,17.5,0.63,1.0165,0.02,1.1,-1.0,2.9,-3.8,True
20031217.0,12.0,DE_BILT,3.0,3.0,7.0,0.84,1.0261,0.4,5.3,3.3,7.0,-1.5,False
20031217.0,12.0,DUSSELDORF,5.0,3.0,7.5,0.77,1.0278,0.17,0.5,4.6,7.4,2.2,False
20031217.0,12.0,MAASTRICHT,3.0,2.0,4.0,0.85,1.0272,0.29,2.6,3.3,6.6,0.6,False
20031217.0,12.0,MUENCHEN,6.0,2.1,7.2,0.87,1.03,0.45,2.5,0.5,2.9,-1.5,False
20031217.0,12.0,OSLO,7.0,0.8,5.1,0.9,1.0065,0.04,0.0,1.1,2.5,-0.6,False
20031218.0,12.0,DE_BILT,0.0,2.3,5.0,0.87,1.0208,0.45,6.3,1.4,5.8,-2.6,False
20031218.0,12.0,DUSSELDORF,0.0,5.1,11.6,0.67,1.0228,0.52,7.4,4.5,9.0,1.8,False
20031218.0,12.0,MAASTRICHT,0.0,2.4,7.0,0.78,1.0214,0.46,6.5,3.0,9.2,-0.8,False
20031218.0,12.0,MUENCHEN,6.0,1.6,5.0,0.94,1.0281,0.52,3.8,-3.0,-1.0,-5.1,False
20031218.0,12.0,OSLO,5.0,1.5,7.2,0.85,1.0056,0.07,2.5,3.1,5.4,-0.2,False
20031219.0,12.0,DE_BILT,6.0,2.3,6.0,0.94,1.0173,0.11,0.0,3.3,5.8,-0.9,False
20031219.0,12.0,DUSSELDORF,4.0,4.3,9.8,0.74,1.0189,0.42,5.1,5.5,8.8,2.2,False
20031219.0,12.0,MAASTRICHT,4.0,3.7,8.0,0.87,1.0186,0.32,4.1,5.5,8.2,1.9,False
20031219.0,12.0,MUENCHEN,6.0,1.1,4.9,0.83,1.0248,0.43,2.2,0.7,5.3,-3.9,True
20031219.0,12.0,OSLO,2.0,3.4,8.2,0.69,1.0008,0.02,3.8,3.8,5.6,2.0,False
20031220.0,12.0,DE_BILT,8.0,5.3,18.0,0.92,1.0073,0.11,0.0,7.5,10.6,4.5,True
20031220.0,12.0,DUSSELDORF,8.0,5.9,17.0,0.8,1.0121,0.11,0.0,9.1,11.4,6.4,True
20031220.0,12.0,MAASTRICHT,8.0,7.5,25.0,0.87,1.0105,0.11,0.0,8.9,10.7,6.6,True
20031220.0,12.0,MUENCHEN,4.0,2.1,6.3,0.66,1.0215,0.54,4.2,6.6,11.9,4.4,True
20031220.0,12.0,OSLO,5.0,3.3,10.3,0.72,1.0066,0.07,0.6,-1.5,4.2,-3.2,True
20031221.0,12.0,DE_BILT,6.0,6.3,19.0,0.8,0.9991,0.15,0.5,5.6,8.2,0.9,True
20031221.0,12.0,DUSSELDORF,6.0,9.4,21.1,0.75,1.0007,0.14,0.2,6.0,9.0,3.5,True
20031221.0,12.0,MAASTRICHT,7.0,9.0,21.0,0.84,1.0029,0.07,0.0,4.9,8.6,1.9,True
20031221.0,12.0,MUENCHEN,5.0,5.7,19.1,0.72,1.0087,0.19,0.0,5.3,9.3,2.0,True
20031221.0,12.0,OSLO,7.0,9.3,20.1,0.69,0.9935,0.04,0.0,-1.7,-0.6,-2.1,True
20031222.0,12.0,DE_BILT,5.0,2.8,16.0,0.88,1.02,0.35,4.1,1.2,4.1,-0.6,True
20031222.0,12.0,DUSSELDORF,3.0,4.4,13.6,0.79,1.0185,0.4,4.6,1.1,4.2,-4.1,False
20031222.0,12.0,MAASTRICHT,5.0,4.1,16.0,0.92,1.0208,0.32,2.9,0.7,2.7,-1.2,True
20031222.0,12.0,MUENCHEN,7.0,4.2,17.6,0.81,1.016,0.38,1.6,-0.2,2.4,-4.6,True
20031222.0,12.0,OSLO,1.0,3.3,17.5,0.42,1.0118,0.03,5.4,-5.9,-1.5,-7.9,False
20031223.0,12.0,DE_BILT,8.0,3.3,9.0,0.97,1.0228,0.11,0.0,1.4,2.5,-1.0,True
20031223.0,12.0,DUSSELDORF,7.0,4.5,10.9,0.89,1.0256,0.13,0.1,0.6,2.3,-3.9,True
20031223.0,12.0,MAASTRICHT,8.0,5.3,11.0,0.96,1.0252,0.08,0.0,0.7,2.1,-0.4,True
20031223.0,12.0,MUENCHEN,2.0,3.0,8.6,0.7,1.031,0.58,4.9,-4.8,-1.8,-7.9,False
20031223.0,12.0,OSLO,4.0,1.2,4.6,0.78,1.0183,0.02,3.0,-8.3,-5.9,-10.7,True
20031224.0,12.0,DE_BILT,8.0,4.0,9.0,0.98,1.0263,0.11,0.0,4.1,6.1,2.1,False
20031224.0,12.0,DUSSELDORF,8.0,5.2,10.8,0.8,1.029,0.23,1.4,3.5,5.3,2.2,True
20031224.0,12.0,MAASTRICHT,6.0,5.0,10.0,0.9,1.0287,0.29,2.7,3.0,4.8,0.2,True
20031224.0,12.0,MUENCHEN,0.0,1.8,5.6,0.59,1.0365,0.71,7.8,-7.7,-3.0,-11.4,False
20031224.0,12.0,OSLO,7.0,2.7,11.8,0.91,1.0036,0.04,0.0,3.6,4.9,-8.6,False
20031225.0,12.0,DE_BILT,8.0,4.9,11.0,0.91,1.0204,0.11,0.0,8.3,9.2,6.1,False
20031225.0,12.0,DUSSELDORF,8.0,5.4,9.7,0.82,1.0239,0.11,0.0,6.7,8.1,4.1,True
20031225.0,12.0,MAASTRICHT,8.0,6.9,13.0,0.9,1.0236,0.07,0.0,6.5,7.9,4.6,True
20031225.0,12.0,MUENCHEN,4.0,1.1,3.4,0.67,1.0321,0.45,2.6,-4.3,1.3,-10.2,False
20031225.0,12.0,OSLO,6.0,1.2,10.8,0.86,0.9973,0.04,0.0,2.9,5.0,0.9,False
20031226.0,12.0,DE_BILT,8.0,5.5,15.0,0.87,1.0078,0.11,0.0,7.5,9.0,6.1,False
20031226.0,12.0,DUSSELDORF,7.0,6.6,13.6,0.76,1.0122,0.3,2.5,7.1,8.5,5.9,True
20031226.0,12.0,MAASTRICHT,7.0,7.0,17.0,0.83,1.0107,0.25,1.1,6.9,9.2,5.8,False
20031226.0,12.0,MUENCHEN,6.0,1.2,3.8,0.7,1.0217,0.53,3.9,-1.0,5.2,-5.3,False
20031226.0,12.0,OSLO,6.0,2.4,5.1,0.9,0.9974,0.04,0.0,-0.4,1.2,-2.7,True
20031227.0,12.0,DE_BILT,5.0,5.7,15.0,0.82,0.9973,0.38,4.7,6.9,9.1,5.2,True
20031227.0,12.0,DUSSELDORF,6.0,6.7,14.5,0.77,1.0013,0.27,2.0,7.1,9.5,5.3,True
